case,parallel_threshold,cost_threshold_us,cost_per_operand_us,cost_per_nesting_us,sequential_ms,forced_parallel_ms,adaptive_ms,best_baseline_ms,regret,used_parallel,disjunctions_detected,estimated_branch_count,estimated_cost_us,branch_threshold,cost_gate_threshold_us,branch_gate_passed,cost_gate_passed,branches_created,branches_pruned,nogood_hits
univ_bench,1500,250,25,30,0.038,0.035,0.006,0.035,0.182956,false,0,1,0,1500,12000,false,false,0,0,0
disjunctive_5k,1500,250,25,30,32.908,1416.108,934.564,32.908,28.398963,true,1000,1500,70000,1500,12000,true,true,1147,0,0
synthetic_union_1x4,1500,250,50,15,0.003,4.168,0.208,0.003,78.395998,false,1,1,240,1500,12000,false,false,0,0,0
synthetic_union_2x8,1500,250,50,15,0.003,0.669,0.168,0.003,53.647604,false,2,3,960,1500,12000,false,false,0,0,0
synthetic_complement_4x4,1500,250,50,15,0.002,1.009,0.127,0.002,77.504268,false,4,6,1200,1500,12000,false,false,0,0,0
synthetic_union_6x8,1500,250,50,15,0.004,3243.070,0.441,0.004,119.713043,false,6,11,2880,1500,12000,false,false,0,0,0
synthetic_complement_6x6,1500,250,50,15,0.021,576.235,0.476,0.021,22.374201,false,6,10,2700,1500,12000,false,false,0,0,0
hierarchy_100,1500,250,50,15,1.588,1.195,0.306,1.195,0.256171,false,0,10,0,1500,12000,false,false,0,0,0
univ_bench,1500,250,50,15,0.038,0.035,0.006,0.035,0.166643,false,0,1,0,1500,12000,false,false,0,0,0
disjunctive_5k,1500,250,50,15,32.908,1416.108,1662.674,32.908,50.524333,true,1000,1500,120000,1500,12000,true,true,1499,0,0
synthetic_union_1x4,1500,250,50,30,0.003,4.168,0.096,0.003,36.377501,false,1,1,240,1500,12000,false,false,0,0,0
synthetic_union_2x8,1500,250,50,30,0.003,0.669,0.069,0.003,22.176997,false,2,3,960,1500,12000,false,false,0,0,0
synthetic_complement_4x4,1500,250,50,30,0.002,1.009,0.056,0.002,34.172561,false,4,6,1440,1500,12000,false,false,0,0,0
synthetic_union_6x8,1500,250,50,30,0.004,3243.070,0.206,0.004,55.996196,false,6,11,2880,1500,12000,false,false,0,0,0
synthetic_complement_6x6,1500,250,50,30,0.021,576.235,0.190,0.021,8.913910,false,6,10,3240,1500,12000,false,false,0,0,0
hierarchy_100,1500,250,50,30,1.588,1.195,0.146,1.195,0.122412,false,0,10,0,1500,12000,false,false,0,0,0
univ_bench,1500,250,50,30,0.038,0.035,0.003,0.035,0.097254,false,0,1,0,1500,12000,false,false,0,0,0
disjunctive_5k,1500,250,50,30,32.908,1416.108,2081.775,32.908,63.259709,true,1000,1500,120000,1500,12000,true,true,1981,0,0
synthetic_union_1x4,1500,500,25,15,0.003,4.168,0.212,0.003,79.953945,false,1,1,140,1500,24000,false,false,0,0,0
synthetic_union_2x8,1500,500,25,15,0.003,0.669,0.107,0.003,34.343131,false,2,3,560,1500,24000,false,false,0,0,0
synthetic_complement_4x4,1500,500,25,15,0.002,1.009,0.122,0.002,74.321951,false,4,6,800,1500,24000,false,false,0,0,0
synthetic_union_6x8,1500,500,25,15,0.004,3243.070,0.414,0.004,112.516033,false,6,11,1680,1500,24000,false,false,0,0,0
synthetic_complement_6x6,1500,500,25,15,0.021,576.235,0.426,0.021,20.017998,false,6,10,1800,1500,24000,false,false,0,0,0
hierarchy_100,1500,500,25,15,1.588,1.195,0.304,1.195,0.254369,false,0,10,0,1500,24000,false,false,0,0,0
univ_bench,1500,500,25,15,0.038,0.035,0.007,0.035,0.203491,false,0,1,0,1500,24000,false,false,0,0,0
disjunctive_5k,1500,500,25,15,32.908,1416.108,957.515,32.908,29.096380,true,1000,1500,70000,1500,24000,true,true,1135,0,0
synthetic_union_1x4,1500,500,25,30,0.003,4.168,0.121,0.003,45.721404,false,1,1,140,1500,24000,false,false,0,0,0
synthetic_union_2x8,1500,500,25,30,0.003,0.669,0.118,0.003,37.788818,false,2,3,560,1500,24000,false,false,0,0,0
synthetic_complement_4x4,1500,500,25,30,0.002,1.009,0.117,0.002,71.239634,false,4,6,1040,1500,24000,false,false,0,0,0
synthetic_union_6x8,1500,500,25,30,0.004,3243.070,0.439,0.004,119.429076,false,6,11,1680,1500,24000,false,false,0,0,0
synthetic_complement_6x6,1500,500,25,30,0.021,576.235,0.395,0.021,18.576739,false,6,10,2340,1500,24000,false,false,0,0,0
hierarchy_100,1500,500,25,30,1.588,1.195,0.114,1.195,0.095745,false,0,10,0,1500,24000,false,false,0,0,0
univ_bench,1500,500,25,30,0.038,0.035,0.006,0.035,0.181217,false,0,1,0,1500,24000,false,false,0,0,0
disjunctive_5k,1500,500,25,30,32.908,1416.108,1758.562,32.908,53.438106,true,1000,1500,70000,1500,24000,true,true,1579,0,0
synthetic_union_1x4,1500,500,50,15,0.003,4.168,0.105,0.003,39.598716,false,1,1,240,1500,24000,false,false,0,0,0
synthetic_union_2x8,1500,500,50,15,0.003,0.669,0.093,0.003,29.662620,false,2,3,960,1500,24000,false,false,0,0,0
synthetic_complement_4x4,1500,500,50,15,0.002,1.009,0.108,0.002,65.817683,false,4,6,1200,1500,24000,false,false,0,0,0
synthetic_union_6x8,1500,500,50,15,0.004,3243.070,0.628,0.004,170.552717,false,6,11,2880,1500,24000,false,false,0,0,0
synthetic_complement_6x6,1500,500,50,15,0.021,576.235,0.384,0.021,18.024248,false,6,10,2700,1500,24000,false,false,0,0,0
hierarchy_100,1500,500,50,15,1.588,1.195,0.108,1.195,0.090772,false,0,10,0,1500,24000,false,false,0,0,0
univ_bench,1500,500,50,15,0.038,0.035,0.006,0.035,0.170664,false,0,1,0,1500,24000,false,false,0,0,0
disjunctive_5k,1500,500,50,15,32.908,1416.108,1821.795,32.908,55.359598,true,1000,1500,120000,1500,24000,true,true,1605,0,0
synthetic_union_1x4,1500,500,50,30,0.003,4.168,0.106,0.003,39.848245,false,1,1,240,1500,24000,false,false,0,0,0
synthetic_union_2x8,1500,500,50,30,0.003,0.669,0.083,0.003,26.497444,false,2,3,960,1500,24000,false,false,0,0,0
synthetic_complement_4x4,1500,500,50,30,0.002,1.009,0.127,0.002,77.264634,false,4,6,1440,1500,24000,false,false,0,0,0
synthetic_union_6x8,1500,500,50,30,0.004,3243.070,0.397,0.004,107.848370,false,6,11,2880,1500,24000,false,false,0,0,0
synthetic_complement_6x6,1500,500,50,30,0.021,576.235,0.355,0.021,16.664803,false,6,10,3240,1500,24000,false,false,0,0,0
hierarchy_100,1500,500,50,30,1.588,1.195,0.104,1.195,0.087009,false,0,10,0,1500,24000,false,false,0,0,0
univ_bench,1500,500,50,30,0.038,0.035,0.006,0.035,0.185095,false,0,1,0,1500,24000,false,false,0,0,0
disjunctive_5k,1500,500,50,30,32.908,1416.108,663.591,32.908,20.164805,true,1000,1500,120000,1500,24000,true,true,973,0,0
synthetic_union_1x4,1500,1000,25,15,0.003,4.168,0.132,0.003,49.744809,false,1,1,140,1500,48000,false,false,0,0,0
synthetic_union_2x8,1500,1000,25,15,0.003,0.669,0.095,0.003,30.485623,false,2,3,560,1500,48000,false,false,0,0,0
synthetic_complement_4x4,1500,1000,25,15,0.002,1.009,0.128,0.002,78.010976,false,4,6,800,1500,48000,false,false,0,0,0
synthetic_union_6x8,1500,1000,25,15,0.004,3243.070,0.480,0.004,130.470652,false,6,11,1680,1500,48000,false,false,0,0,0
synthetic_complement_6x6,1500,1000,25,15,0.021,576.235,0.461,0.021,21.647039,false,6,10,1800,1500,48000,false,false,0,0,0
hierarchy_100,1500,1000,25,15,1.588,1.195,0.154,1.195,0.128757,false,0,10,0,1500,48000,false,false,0,0,0
univ_bench,1500,1000,25,15,0.038,0.035,0.009,0.035,0.249979,false,0,1,0,1500,48000,false,false,0,0,0
disjunctive_5k,1500,1000,25,15,32.908,1416.108,891.528,32.908,27.091203,true,1000,1500,70000,1500,48000,true,true,991,0,0
synthetic_union_1x4,1500,1000,25,30,0.003,4.168,0.037,0.003,13.801435,false,1,1,140,1500,48000,false,false,0,0,0
synthetic_union_2x8,1500,1000,25,30,0.003,0.669,0.120,0.003,38.290735,false,2,3,560,1500,48000,false,false,0,0,0
synthetic_complement_4x4,1500,1000,25,30,0.002,1.009,0.102,0.002,61.969512,false,4,6,1040,1500,48000,false,false,0,0,0
synthetic_union_6x8,1500,1000,25,30,0.004,3243.070,0.404,0.004,109.911957,false,6,11,1680,1500,48000,false,false,0,0,0
synthetic_complement_6x6,1500,1000,25,30,0.021,576.235,0.326,0.021,15.334727,false,6,10,2340,1500,48000,false,false,0,0,0
hierarchy_100,1500,1000,25,30,1.588,1.195,0.097,1.195,0.081161,false,0,10,0,1500,48000,false,false,0,0,0
univ_bench,1500,1000,25,30,0.038,0.035,0.007,0.035,0.185922,false,0,1,0,1500,48000,false,false,0,0,0
disjunctive_5k,1500,1000,25,30,32.908,1416.108,2191.016,32.908,66.579249,true,1000,1500,70000,1500,48000,true,true,1599,0,0
synthetic_union_1x4,1500,1000,50,15,0.003,4.168,0.038,0.003,14.485089,false,1,1,240,1500,48000,false,false,0,0,0
synthetic_union_2x8,1500,1000,50,15,0.003,0.669,0.165,0.003,52.698403,false,2,3,960,1500,48000,false,false,0,0,0
synthetic_complement_4x4,1500,1000,50,15,0.002,1.009,0.109,0.002,66.706707,false,4,6,1200,1500,48000,false,false,0,0,0
synthetic_union_6x8,1500,1000,50,15,0.004,3243.070,0.382,0.004,103.770924,false,6,11,2880,1500,48000,false,false,0,0,0
synthetic_complement_6x6,1500,1000,50,15,0.021,576.235,0.360,0.021,16.903055,false,6,10,2700,1500,48000,false,false,0,0,0
hierarchy_100,1500,1000,50,15,1.588,1.195,0.097,1.195,0.080854,false,0,10,0,1500,48000,false,false,0,0,0
univ_bench,1500,1000,50,15,0.038,0.035,0.006,0.035,0.185238,false,0,1,0,1500,48000,false,false,0,0,0
disjunctive_5k,1500,1000,50,15,32.908,1416.108,1185.053,32.908,36.010668,true,1000,1500,120000,1500,48000,true,true,1627,0,0
synthetic_union_1x4,1500,1000,50,30,0.003,4.168,0.069,0.003,25.918082,false,1,1,240,1500,48000,false,false,0,0,0
synthetic_union_2x8,1500,1000,50,30,0.003,0.669,0.086,0.003,27.481789,false,2,3,960,1500,48000,false,false,0,0,0
synthetic_complement_4x4,1500,1000,50,30,0.002,1.009,0.086,0.002,52.387195,false,4,6,1440,1500,48000,false,false,0,0,0
synthetic_union_6x8,1500,1000,50,30,0.004,3243.070,0.245,0.004,66.669837,false,6,11,2880,1500,48000,false,false,0,0,0
synthetic_complement_6x6,1500,1000,50,30,0.021,576.235,0.258,0.021,12.123449,false,6,10,3240,1500,48000,false,false,0,0,0
hierarchy_100,1500,1000,50,30,1.588,1.195,0.249,1.195,0.208545,false,0,10,0,1500,48000,false,false,0,0,0
univ_bench,1500,1000,50,30,0.038,0.035,0.004,0.035,0.111827,false,0,1,0,1500,48000,false,false,0,0,0
disjunctive_5k,1500,1000,50,30,32.908,1416.108,900.013,32.908,27.349039,true,1000,1500,120000,1500,48000,true,true,1379,0,0
synthetic_union_1x4,2000,250,25,15,0.003,4.168,0.098,0.003,37.024538,false,1,1,140,2000,12000,false,false,0,0,0
synthetic_union_2x8,2000,250,25,15,0.003,0.669,0.134,0.003,42.802236,false,2,3,560,2000,12000,false,false,0,0,0
synthetic_complement_4x4,2000,250,25,15,0.002,1.009,0.119,0.002,72.514024,false,4,6,800,2000,12000,false,false,0,0,0
synthetic_union_6x8,2000,250,25,15,0.004,3243.070,0.481,0.004,130.581522,false,6,11,1680,2000,12000,false,false,0,0,0
synthetic_complement_6x6,2000,250,25,15,0.021,576.235,0.484,0.021,22.748590,false,6,10,1800,2000,12000,false,false,0,0,0
hierarchy_100,2000,250,25,15,1.588,1.195,0.307,1.195,0.256796,false,0,10,0,2000,12000,false,false,0,0,0
univ_bench,2000,250,25,15,0.038,0.035,0.006,0.035,0.176768,false,0,1,0,2000,12000,false,false,0,0,0
disjunctive_5k,2000,250,25,15,32.908,1416.108,79.466,32.908,2.414755,false,1000,1500,70000,2000,12000,false,true,0,0,0
synthetic_union_1x4,2000,250,25,30,0.003,4.168,0.237,0.003,89.641374,false,1,1,140,2000,12000,false,false,0,0,0
synthetic_union_2x8,2000,250,25,30,0.003,0.669,0.039,0.003,12.405112,false,2,3,560,2000,12000,false,false,0,0,0
synthetic_complement_4x4,2000,250,25,30,0.002,1.009,0.056,0.002,34.175610,false,4,6,1040,2000,12000,false,false,0,0,0
synthetic_union_6x8,2000,250,25,30,0.004,3243.070,0.174,0.004,47.370109,false,6,11,1680,2000,12000,false,false,0,0,0
synthetic_complement_6x6,2000,250,25,30,0.021,576.235,0.150,0.021,7.043515,false,6,10,2340,2000,12000,false,false,0,0,0
hierarchy_100,2000,250,25,30,1.588,1.195,0.066,1.195,0.055070,false,0,10,0,2000,12000,false,false,0,0,0
univ_bench,2000,250,25,30,0.038,0.035,0.004,0.035,0.101503,false,0,1,0,2000,12000,false,false,0,0,0
disjunctive_5k,2000,250,25,30,32.908,1416.108,36.096,32.908,1.096852,false,1000,1500,70000,2000,12000,false,true,0,0,0
synthetic_union_1x4,2000,250,50,15,0.003,4.168,0.165,0.003,62.211023,false,1,1,240,2000,12000,false,false,0,0,0
synthetic_union_2x8,2000,250,50,15,0.003,0.669,0.035,0.003,11.140895,false,2,3,960,2000,12000,false,false,0,0,0
synthetic_complement_4x4,2000,250,50,15,0.002,1.009,0.045,0.002,27.544512,false,4,6,1200,2000,12000,false,false,0,0,0
synthetic_union_6x8,2000,250,50,15,0.004,3243.070,0.140,0.004,37.928261,false,6,11,2880,2000,12000,false,false,0,0,0
synthetic_complement_6x6,2000,250,50,15,0.021,576.235,0.124,0.021,5.833318,false,6,10,2700,2000,12000,false,false,0,0,0
hierarchy_100,2000,250,50,15,1.588,1.195,0.044,1.195,0.037146,false,0,10,0,2000,12000,false,false,0,0,0
univ_bench,2000,250,50,15,0.038,0.035,0.003,0.035,0.088327,false,0,1,0,2000,12000,false,false,0,0,0
disjunctive_5k,2000,250,50,15,32.908,1416.108,33.463,32.908,1.016840,false,1000,1500,120000,2000,12000,false,true,0,0,0
synthetic_union_1x4,2000,250,50,30,0.003,4.168,0.144,0.003,54.214043,false,1,1,240,2000,12000,false,false,0,0,0
synthetic_union_2x8,2000,250,50,30,0.003,0.669,0.032,0.003,10.291374,false,2,3,960,2000,12000,false,false,0,0,0
synthetic_complement_4x4,2000,250,50,30,0.002,1.009,0.045,0.002,27.608537,false,4,6,1440,2000,12000,false,false,0,0,0
synthetic_union_6x8,2000,250,50,30,0.004,3243.070,0.116,0.004,31.469293,false,6,11,2880,2000,12000,false,false,0,0,0
synthetic_complement_6x6,2000,250,50,30,0.021,576.235,0.120,0.021,5.639709,false,6,10,3240,2000,12000,false,false,0,0,0
hierarchy_100,2000,250,50,30,1.588,1.195,0.046,1.195,0.038447,false,0,10,0,2000,12000,false,false,0,0,0
univ_bench,2000,250,50,30,0.038,0.035,0.003,0.035,0.082908,false,0,1,0,2000,12000,false,false,0,0,0
disjunctive_5k,2000,250,50,30,32.908,1416.108,33.729,32.908,1.024939,false,1000,1500,120000,2000,12000,false,true,0,0,0
synthetic_union_1x4,2000,500,25,15,0.003,4.168,0.150,0.003,56.684787,false,1,1,140,2000,24000,false,false,0,0,0
synthetic_union_2x8,2000,500,25,15,0.003,0.669,0.034,0.003,10.828435,false,2,3,560,2000,24000,false,false,0,0,0
synthetic_complement_4x4,2000,500,25,15,0.002,1.009,0.045,0.002,27.204268,false,4,6,800,2000,24000,false,false,0,0,0
synthetic_union_6x8,2000,500,25,15,0.004,3243.070,0.129,0.004,35.043750,false,6,11,1680,2000,24000,false,false,0,0,0
synthetic_complement_6x6,2000,500,25,15,0.021,576.235,0.107,0.021,5.010385,false,6,10,1800,2000,24000,false,false,0,0,0
hierarchy_100,2000,500,25,15,1.588,1.195,0.045,1.195,0.037887,false,0,10,0,2000,24000,false,false,0,0,0
univ_bench,2000,500,25,15,0.038,0.035,0.002,0.035,0.066737,false,0,1,0,2000,24000,false,false,0,0,0
disjunctive_5k,2000,500,25,15,32.908,1416.108,33.741,32.908,1.025301,false,1000,1500,70000,2000,24000,false,true,0,0,0
synthetic_union_1x4,2000,500,25,30,0.003,4.168,0.148,0.003,55.959607,false,1,1,140,2000,24000,false,false,0,0,0
synthetic_union_2x8,2000,500,25,30,0.003,0.669,0.039,0.003,12.314377,false,2,3,560,2000,24000,false,false,0,0,0
synthetic_complement_4x4,2000,500,25,30,0.002,1.009,0.046,0.002,27.953049,false,4,6,1040,2000,24000,false,false,0,0,0
synthetic_union_6x8,2000,500,25,30,0.004,3243.070,0.133,0.004,36.223641,false,6,11,1680,2000,24000,false,false,0,0,0
synthetic_complement_6x6,2000,500,25,30,0.021,576.235,0.118,0.021,5.534962,false,6,10,2340,2000,24000,false,false,0,0,0
hierarchy_100,2000,500,25,30,1.588,1.195,0.041,1.195,0.034135,false,0,10,0,2000,24000,false,false,0,0,0
univ_bench,2000,500,25,30,0.038,0.035,0.003,0.035,0.073382,false,0,1,0,2000,24000,false,false,0,0,0
disjunctive_5k,2000,500,25,30,32.908,1416.108,33.636,32.908,1.022109,false,1000,1500,70000,2000,24000,false,true,0,0,0
synthetic_union_1x4,2000,500,50,15,0.003,4.168,0.149,0.003,56.377123,false,1,1,240,2000,24000,false,false,0,0,0
synthetic_union_2x8,2000,500,50,15,0.003,0.669,0.034,0.003,10.718850,false,2,3,960,2000,24000,false,false,0,0,0
synthetic_complement_4x4,2000,500,50,15,0.002,1.009,0.042,0.002,25.371951,false,4,6,1200,2000,24000,false,false,0,0,0
synthetic_union_6x8,2000,500,50,15,0.004,3243.070,0.116,0.004,31.637500,false,6,11,2880,2000,24000,false,false,0,0,0
synthetic_complement_6x6,2000,500,50,15,0.021,576.235,0.108,0.021,5.070818,false,6,10,2700,2000,24000,false,false,0,0,0
hierarchy_100,2000,500,50,15,1.588,1.195,0.039,1.195,0.032929,false,0,10,0,2000,24000,false,false,0,0,0
univ_bench,2000,500,50,15,0.038,0.035,0.002,0.035,0.067450,false,0,1,0,2000,24000,false,false,0,0,0
disjunctive_5k,2000,500,50,15,32.908,1416.108,33.627,32.908,1.021850,false,1000,1500,120000,2000,24000,false,true,0,0,0
synthetic_union_1x4,2000,500,50,30,0.003,4.168,0.144,0.003,54.537184,false,1,1,240,2000,24000,false,false,0,0,0
synthetic_union_2x8,2000,500,50,30,0.003,0.669,0.031,0.003,9.997125,false,2,3,960,2000,24000,false,false,0,0,0
synthetic_complement_4x4,2000,500,50,30,0.002,1.009,0.042,0.002,25.859146,false,4,6,1440,2000,24000,false,false,0,0,0
synthetic_union_6x8,2000,500,50,30,0.004,3243.070,0.130,0.004,35.351359,false,6,11,2880,2000,24000,false,false,0,0,0
synthetic_complement_6x6,2000,500,50,30,0.021,576.235,0.125,0.021,5.874859,false,6,10,3240,2000,24000,false,false,0,0,0
hierarchy_100,2000,500,50,30,1.588,1.195,0.037,1.195,0.031286,false,0,10,0,2000,24000,false,false,0,0,0
univ_bench,2000,500,50,30,0.038,0.035,0.002,0.035,0.066851,false,0,1,0,2000,24000,false,false,0,0,0
disjunctive_5k,2000,500,50,30,32.908,1416.108,33.546,32.908,1.019374,false,1000,1500,120000,2000,24000,false,true,0,0,0
synthetic_union_1x4,2000,1000,25,15,0.003,4.168,0.145,0.003,54.559079,false,1,1,140,2000,48000,false,false,0,0,0
synthetic_union_2x8,2000,1000,25,15,0.003,0.669,0.031,0.003,10.044728,false,2,3,560,2000,48000,false,false,0,0,0
synthetic_complement_4x4,2000,1000,25,15,0.002,1.009,0.043,0.002,26.352439,false,4,6,800,2000,48000,false,false,0,0,0
synthetic_union_6x8,2000,1000,25,15,0.004,3243.070,0.124,0.004,33.758696,false,6,11,1680,2000,48000,false,false,0,0,0
synthetic_complement_6x6,2000,1000,25,15,0.021,576.235,0.103,0.021,4.862500,false,6,10,1800,2000,48000,false,false,0,0,0
hierarchy_100,2000,1000,25,15,1.588,1.195,0.039,1.195,0.032988,false,0,10,0,2000,48000,false,false,0,0,0
univ_bench,2000,1000,25,15,0.038,0.035,0.003,0.035,0.074295,false,0,1,0,2000,48000,false,false,0,0,0
disjunctive_5k,2000,1000,25,15,32.908,1416.108,33.856,32.908,1.028785,false,1000,1500,70000,2000,48000,false,true,0,0,0
synthetic_union_1x4,2000,1000,25,30,0.003,4.168,0.156,0.003,58.933937,false,1,1,140,2000,48000,false,false,0,0,0
synthetic_union_2x8,2000,1000,25,30,0.003,0.669,0.030,0.003,9.576358,false,2,3,560,2000,48000,false,false,0,0,0
synthetic_complement_4x4,2000,1000,25,30,0.002,1.009,0.043,0.002,26.226829,false,4,6,1040,2000,48000,false,false,0,0,0
synthetic_union_6x8,2000,1000,25,30,0.004,3243.070,0.138,0.004,37.464946,false,6,11,1680,2000,48000,false,false,0,0,0
synthetic_complement_6x6,2000,1000,25,30,0.021,576.235,0.107,0.021,5.044549,false,6,10,2340,2000,48000,false,false,0,0,0
hierarchy_100,2000,1000,25,30,1.588,1.195,0.041,1.195,0.034328,false,0,10,0,2000,48000,false,false,0,0,0
univ_bench,2000,1000,25,30,0.038,0.035,0.003,0.035,0.076805,false,0,1,0,2000,48000,false,false,0,0,0
disjunctive_5k,2000,1000,25,30,32.908,1416.108,35.570,32.908,1.080883,false,1000,1500,70000,2000,48000,false,true,0,0,0
synthetic_union_1x4,2000,1000,50,15,0.003,4.168,0.149,0.003,56.363911,false,1,1,240,2000,48000,false,false,0,0,0
synthetic_union_2x8,2000,1000,50,15,0.003,0.669,0.040,0.003,12.773482,false,2,3,960,2000,48000,false,false,0,0,0
synthetic_complement_4x4,2000,1000,50,15,0.002,1.009,0.044,0.002,26.623780,false,4,6,1200,2000,48000,false,false,0,0,0
synthetic_union_6x8,2000,1000,50,15,0.004,3243.070,0.109,0.004,29.739946,false,6,11,2880,2000,48000,false,false,0,0,0
synthetic_complement_6x6,2000,1000,50,15,0.021,576.235,0.124,0.021,5.848590,false,6,10,2700,2000,48000,false,false,0,0,0
hierarchy_100,2000,1000,50,15,1.588,1.195,0.037,1.195,0.031209,false,0,10,0,2000,48000,false,false,0,0,0
univ_bench,2000,1000,50,15,0.038,0.035,0.003,0.035,0.083364,false,0,1,0,2000,48000,false,false,0,0,0
disjunctive_5k,2000,1000,50,15,32.908,1416.108,33.974,32.908,1.032369,false,1000,1500,120000,2000,48000,false,true,0,0,0
synthetic_union_1x4,2000,1000,50,30,0.003,4.168,0.146,0.003,55.276708,false,1,1,240,2000,48000,false,false,0,0,0
synthetic_union_2x8,2000,1000,50,30,0.003,0.669,0.040,0.003,12.884345,false,2,3,960,2000,48000,false,false,0,0,0
synthetic_complement_4x4,2000,1000,50,30,0.002,1.009,0.042,0.002,25.595122,false,4,6,1440,2000,48000,false,false,0,0,0
synthetic_union_6x8,2000,1000,50,30,0.004,3243.070,0.112,0.004,30.497011,false,6,11,2880,2000,48000,false,false,0,0,0
synthetic_complement_6x6,2000,1000,50,30,0.021,576.235,0.119,0.021,5.604041,false,6,10,3240,2000,48000,false,false,0,0,0
hierarchy_100,2000,1000,50,30,1.588,1.195,0.037,1.195,0.030862,false,0,10,0,2000,48000,false,false,0,0,0
univ_bench,2000,1000,50,30,0.038,0.035,0.003,0.035,0.083222,false,0,1,0,2000,48000,false,false,0,0,0
disjunctive_5k,2000,1000,50,30,32.908,1416.108,41.048,32.908,1.247345,false,1000,1500,120000,2000,48000,false,true,0,0,0
